page_id,year,month,rank,title,edits
823,2002,5,60,Cyceron,2
858,2002,5,61,Czerwiec,2
1177,2002,5,62,David Hume,2
1120,2002,5,63,Dioksyny,2
1174,2002,5,64,Dobór grupowy,2
1168,2002,5,65,Dolby Digital,2
1393,2002,5,66,Eurypides,2
1583,2002,5,67,FFTW,2
565,2002,5,68,GNU Binutils,2
1841,2002,5,69,GNU Multiple Precision Arithmetic Library,2
1838,2002,5,70,GNU Visual Debugger,2
1801,2002,5,71,Grudzień,2
2141,2002,5,72,Hydrazyna,2
2365,2002,5,73,Idealizm,2
2541,2002,5,74,Język hiszpański,2
2963,2002,5,75,Konqueror,2
2940,2002,5,76,Kwiecień,2
3353,2002,5,77,Lipiec,2
3354,2002,5,78,Listopad,2
1921106,2002,5,79,Luty,2
3703,2002,5,80,MC68030,2
3705,2002,5,81,MC68060,2
3694,2002,5,82,MULTICS,2
3569,2002,5,83,Maciej,2
3682,2002,5,84,Marzec,2
4076,2002,5,85,NASM,2
4077,2002,5,86,NOT,2
4282,2002,5,87,OR,2
4280,2002,5,88,Ojcowie integracji europejskiej,2
4720,2002,5,89,POP3,2
4723,2002,5,90,Pike,2
4614,2002,5,91,Pliniusz Młodszy,2
4615,2002,5,92,Pliniusz Starszy,2
5245,2002,5,93,Richard Feynman,2
5199,2002,5,94,Roanoke (kolonia),2
47062,2002,5,95,Rybozymy,2
5655,2002,5,96,Sierpień,2
5693,2002,5,97,Simple Mail Transfer Protocol,2
5654,2002,5,98,Styczeń,2
6149,2002,5,99,Terry Pratchett,2
6427,2002,5,100,Użytek (poligrafia),2
1846,2002,6,1,George Berkeley (filozof),7
2987,2002,6,2,Kuomintang,7
55,2002,6,3,Adobe Photoshop,6
2559,2002,6,4,Jean-François Champollion,6
5709,2002,6,5,Stanisław Ignacy Witkiewicz,6
7299,2002,6,6,1957,5
1183,2002,6,7,Dag Hammarskjold,5
4080,2002,6,8,NeXTStep (system operacyjny),5
6,2002,6,9,ASCII,4
1597,2002,6,10,Fakt,4
1585,2002,6,11,Fanfiction,4
1855,2002,6,12,Gluon,4
2374,2002,6,13,Impozycja,4
4293,2002,6,14,Open documentation,4
4750,2002,6,15,Paser (poligrafia),4
5707,2002,6,16,Siatka,4
1807663,2002,6,17,Stanisław Witkiewicz,4
6113,2002,6,18,Trójkąt Sierpińskiego,4
7115,2002,6,19,Znaki diakrytyczne,4
7116,2002,6,20,Znaki interpunkcyjne,4
7510,2002,6,21,1778,3
7324,2002,6,22,1982,3
195,2002,6,23,Aborcja,3
3866137,2002,6,24,Amfetamina,3
77,2002,6,25,Antonio López de Santa Anna,3
568,2002,6,26,Benoît Mandelbrot,3
592,2002,6,27,Bigowanie,3
571,2002,6,28,Bozon W,3
875,2002,6,29,Cząstka elementarna,3
1844,2002,6,30,Gra fabularna,3
2558,2002,6,31,J.F. Champollion,3
2560,2002,6,32,Jądro atomowe,3
2972,2002,6,33,Kwark,3
3719,2002,6,34,Muzyka polska,3
6199,2002,6,35,Teoria,3
6101,2002,6,36,Tlenki,3
6454,2002,6,37,Uzależnienie,3
6802,2002,6,38,Witkacy,3
6811,2002,6,39,Wushu,3
7010,2002,6,40,XML,3
8114,2002,6,41,1682,2
7971,2002,6,42,1707,2
7932,2002,6,43,1747,2
7495,2002,6,44,1841,2
7306,2002,6,45,1964,2
7312,2002,6,46,1970,2
7519,2002,6,47,4 czerwca,2
1934032,2002,6,48,Aglomeracja miejska,2
202,2002,6,49,Akromegalia,2
200,2002,6,50,Antymateria,2
60,2002,6,51,Austria,2
569,2002,6,52,Bill Gates,2
6809,2002,6,53,Blog,2
580,2002,6,54,Bogowie greccy,2
575,2002,6,55,Bozon Z,2
572,2002,6,56,Bozony,2
872,2002,6,57,CEO,2
873,2002,6,58,Carl von Linne,2
44845,2002,6,59,Celtowie,2
864,2002,6,60,Chińska Republika Ludowa,2
885,2002,6,61,Ciechanowiec,2
879,2002,6,62,Cymelia,2
1184,2002,6,63,Dag Hjalmar Agne Carl Hammarskjold,2
1182,2002,6,64,Dionizos,2
1191,2002,6,65,Dolar,2
1594,2002,6,66,Falerystyka,2
1592,2002,6,67,Film animowany,2
1588,2002,6,68,Foton,2
1848,2002,6,69,Grafika 3D,2
1710,2002,6,70,Granica ciągu,2
2150,2002,6,71,Heinrich Schliemann,2
2119,2002,6,72,Hipoteza Sapira-Whorfa,2
2120,2002,6,73,Historia biologii,2
2137,2002,6,74,Hormony zwierzęce,2
2156,2002,6,75,Hymn Szwecji,2
2552,2002,6,76,J.R.R. Tolkien,2
2497,2002,6,77,Język baskijski,2
2967,2002,6,78,Klonowanie,2
2985,2002,6,79,Koran,2
3370,2002,6,80,LightWave 3D,2
2832,2002,6,81,Lista kolorów,2
3378,2002,6,82,Logo,2
3363,2002,6,83,Logotyp,2
1807654,2002,6,84,Luksemburg,2
44882,2002,6,85,Miasto,2
3725,2002,6,86,Myto,2
4081,2002,6,87,Nauki humanistyczne,2
4082,2002,6,88,Neutron,2
4297,2002,6,89,Obozy hitlerowskie,2
4291,2002,6,90,Oficyna,2
4284,2002,6,91,Owain Glyndŵr,2
4490,2002,6,92,POSIX,2
4491,2002,6,93,Powłoka systemowa,2
5252,2002,6,94,Racjonalizm,2
5254,2002,6,95,Rendering,2
5233,2002,6,96,Republika Chińska,2
5251,2002,6,97,Robots Exclusion Protocol,2
5256,2002,6,98,Rum,2
5703,2002,6,99,Single UNIX Specification,2
5720,2002,6,100,Sortowanie bąbelkowe,2
2194,2002,7,1,Historia nauki,10
6843,2002,7,2,Wolsztyn,10
3564,2002,7,3,Maria Curie,9
4102,2002,7,4,Lista najwyższych szczytów górskich w Polsce,8
5754,2002,7,5,Sejm Polskiej Rzeczypospolitej Ludowej X kadencji,8
7359,2002,7,6,1830,7
6847,2002,7,7,Województwo lubuskie,7
7244,2002,7,8,1904,6
248,2002,7,9,Antygrawitacja,6
1885,2002,7,10,Greting,6
1880,2002,7,11,Gęstość optyczna,6
5768,2002,7,12,Supraśl (rzeka),6
7140,2002,7,13,Związek Miast Polskich,6
7401,2002,7,14,1888,5
7269,2002,7,15,1928,5
222,2002,7,16,Antoninowie,5
1150,2002,7,17,DVD,5
1200,2002,7,18,Domicjan,5
1199,2002,7,19,Druzus,5
2192,2002,7,20,Historia internetu,5
2385,2002,7,21,IMac,5
2998,2002,7,22,Klaudiusz (cesarz),5
2955,2002,7,23,Kryptologia,5
3031,2002,7,24,Król,5
4595,2002,7,25,Perpetuum mobile,5
4800,2002,7,26,Pompa kawitacyjna,5
4771,2002,7,27,Pontifex maximus,5
5246,2002,7,28,Richard Stallman,5
5748,2002,7,29,Sewerowie,5
5761,2002,7,30,Siedlisko,5
6846,2002,7,31,Województwo opolskie,5
6828,2002,7,32,Wynalazek,5
7120,2002,7,33,Zaratusztra,5
7145,2002,7,34,Zoologia,5
7210,2002,7,35,1789,4
7460,2002,7,36,1817,4
7373,2002,7,37,1853,4
7325,2002,7,38,1983,4
44826,2002,7,39,1996,4
113,2002,7,40,Alergia,4
614,2002,7,41,Bolesław Bierut,4
937,2002,7,42,C2P,4
923,2002,7,43,Ciało (matematyka),4
924,2002,7,44,Ciało skończone,4
925,2002,7,45,Cioty,4
1218,2002,7,46,DivX,4
1873,2002,7,47,Gordian I,4
2161,2002,7,48,Historia w datach,4
2572,2002,7,49,JPEG,4
4308,2002,7,50,Kalendarium historii nauki,4
3019,2002,7,51,Kod,4
3410,2002,7,52,Ludwik Zamenhoff,4
668632,2002,7,53,Nerwa,4
4309,2002,7,54,Odkrycia naukowe,4
4327,2002,7,55,Olimpiada Specjalna,4
4822,2002,7,56,PZPR,4
4769,2002,7,57,Pertinax,4
4809,2002,7,58,Perun,4
4774,2002,7,59,Petrinaks,4
1933943,2002,7,60,Polkomtel,4
4770,2002,7,61,Poppea Sabina,4
5737,2002,7,62,Sikhizm,4
5764,2002,7,63,Supraśl,4
5736,2002,7,64,Sylaba,4
5765,2002,7,65,Szyfr,4
6241,2002,7,66,TKS,4
6207,2002,7,67,Tytus,4
6533,2002,7,68,Wetranion,4
8039,2002,7,69,1605,3
7501,2002,7,70,1626,3
7216,2002,7,71,1790,3
7442,2002,7,72,1802,3
7454,2002,7,73,1811,3
7478,2002,7,74,1829,3
7376,2002,7,75,1856,3
7423,2002,7,76,1878,3
7398,2002,7,77,1885,3
7253,2002,7,78,1912,3
7300,2002,7,79,1958,3
7301,2002,7,80,1959,3
164,2002,7,81,ARPANET,3
247,2002,7,82,Abakus,3
259,2002,7,83,Armata,3
240,2002,7,84,Atopowe zapalenie skóry,3
1151665,2002,7,85,Bolesław II Szczodry,3
6236,2002,7,86,Decjusz (cesarz rzymski),3
1204,2002,7,87,Domitianus,3
1209,2002,7,88,Drusilla,3
1410,2002,7,89,EMac,3
1415,2002,7,90,Enya,3
1614,2002,7,91,Festiwal,3
1604,2002,7,92,Filip I Arab,3
1869,2002,7,93,Germanicus,3
1867,2002,7,94,Głagolica,3
2145,2002,7,95,Haker (slang komputerowy),3
2132,2002,7,96,Hatteria,3
3733,2002,7,97,Hayao Miyazaki,3
2190,2002,7,98,Hiperłącze,3
2200,2002,7,99,Historia religii,3
2068,2002,7,100,Hugo Steinhaus,3
6104434,2002,8,1,Lista jednoliterowych skrótów i symboli,62
1227,2002,8,2,DOS,10
763,2002,8,3,C (ujednoznacznienie),9
3042,2002,8,4,K (ujednoznacznienie),8
3054,2002,8,5,Konstytucja,8
4309,2002,8,6,Odkrycia naukowe,8
1896,2002,8,7,G (ujednoznacznienie),7
3837,2002,8,8,Moralność,7
8173,2002,8,9,Żeglarstwo,7
274,2002,8,10,A (ujednoznacznienie),6
952,2002,8,11,CMYK,6
1403,2002,8,12,Elektron,6
3432,2002,8,13,LPG,6
44879,2002,8,14,Marek Kotański,6
7041,2002,8,15,Y (ujednoznacznienie),6
8196,2002,8,16,1000,5
8233,2002,8,17,1452,5
179,2002,8,18,Agnostycyzm,5
181,2002,8,19,Ateizm,5
948,2002,8,20,CM,5
1258,2002,8,21,Dekalog,5
1422,2002,8,22,E (ujednoznacznienie),5
3799,2002,8,23,Mur chiński,5
4135,2002,8,24,Narkotyk,5
4890,2002,8,25,Plemnik,5
6254,2002,8,26,Teoria geocentryczna,5
6239,2002,8,27,Teoria heliocentryczna,5
6256,2002,8,28,Tytan (pierwiastek),5
44816,2002,8,29,1936,4
7338,2002,8,30,1999,4
296,2002,8,31,Album,4
281,2002,8,32,Andrzej Sapkowski,4
3177919,2002,8,33,Antykoncepcja,4
1619,2002,8,34,F,4
2225,2002,8,35,Harcerstwo,4
2220,2002,8,36,Hymn harcerski,4
3082,2002,8,37,Katechizm Kościoła katolickiego,4
3826,2002,8,38,Maria Konopnicka,4
3586,2002,8,39,Mozilla,4
4127,2002,8,40,N (ujednoznacznienie),4
4129,2002,8,41,Network address translation,4
4348,2002,8,42,ORP Warszawa,4
5293,2002,8,43,R,4
5292,2002,8,44,Rad,4
5572,2002,8,45,Stan wojenny,4
5789,2002,8,46,Stała Faradaya,4
62776,2002,8,47,Stosunek płciowy,4
7535,2002,8,48,11 czerwca,3
8208,2002,8,49,1421,3
7882,2002,8,50,1519,3
7370,2002,8,51,1850,3
7411,2002,8,52,1895,3
7600,2002,8,53,18 sierpnia,3
7256,2002,8,54,1915,3
7272,2002,8,55,1930,3
7294,2002,8,56,1952,3
291,2002,8,57,Andrzej Wajda,3
292,2002,8,58,Anthony Minghella,3
616,2002,8,59,Biliard,3
617,2002,8,60,Bilion,3
938,2002,8,61,Constantius III,3
953,2002,8,62,Cytat,3
1232,2002,8,63,Deb,3
1252,2002,8,64,Deizm,3
1237,2002,8,65,Dewiacja seksualna,3
1421,2002,8,66,Eksa,3
1736,2002,8,67,Grafika komputerowa,3
2235,2002,8,68,Hipokryzja,3
2384,2002,8,69,Ignacy Łukasiewicz,3
2312,2002,8,70,Interpolacja (grafika komputerowa),3
3059,2002,8,71,Konstytucja Księstwa Warszawskiego,3
2964,2002,8,72,Kuchnia chińska,3
44883,2002,8,73,Michael Faraday,3
3808,2002,8,74,Monitor (okręt),3
3809,2002,8,75,Monitor rzeczny,3
3839,2002,8,76,Mount Everest,3
4336,2002,8,77,Odra (ujednoznacznienie),3
4870,2002,8,78,P (ujednoznacznienie),3
4897,2002,8,79,Pałacyk Michla (piosenka powstańcza),3
4893,2002,8,80,Prawa Murphy’ego,3
3421,2002,8,81,Stała Avogadra,3
5792,2002,8,82,Stała grawitacyjna,3
5805,2002,8,83,Steradian,3
6466,2002,8,84,Układ jednostek miar MKS,3
6799,2002,8,85,Wielki Wybuch,3
6877,2002,8,86,Wiktor,3
7156,2002,8,87,ZBiR,3
7159,2002,8,88,ZHP,3
7154,2002,8,89,Zapłodnienie,3
1933928,2002,8,90,Żydzi,3
8193,2002,8,91,1227,2
8200,2002,8,92,1413,2
8207,2002,8,93,1420,2
8216,2002,8,94,1429,2
8217,2002,8,95,1430,2
8219,2002,8,96,1432,2
7880,2002,8,97,1517,2
7884,2002,8,98,1521,2
8021,2002,8,99,1587,2
7408,2002,8,100,1892,2
5889,2002,9,1,Sierpień 1980,27
1520,2002,9,2,Fryderyk Chopin,16
3428,2002,9,3,Literatura francuska,15
2896,2002,9,4,Karolina Północna,13
1280068,2002,9,5,Webmaster,12
6925,2002,9,6,Wiązanie wodorowe,12
1948,2002,9,7,Spuneryzm,11
660,2002,9,8,Bumerang,10
1251,2002,9,9,Kwas deoksyrybonukleinowy,10
44911,2002,9,10,Wirusy,10
1331,2002,9,11,Ekonomia,9
2249,2002,9,12,Huryci,9
3473,2002,9,13,Lot nad kukułczym gniazdem (film),9
4940,2002,9,14,Pasmo radiowe,9
4468,2002,9,15,Pierwiastek,9
7168,2002,9,16,Zakon krzyżacki,9
167,2002,9,17,Armia Krajowa,8
6478,2002,9,18,Fale metrowe,8
1840,2002,9,19,Genetyka,8
2481,2002,9,20,Jezus Chrystus,8
3874,2002,9,21,Międzynarodowy Trybunał Karny,8
4938,2002,9,22,Pistolet maszynowy,8
5360,2002,9,23,Rudolf Heß,8
2257,2002,9,24,Kalendarium historii Szkocji,7
3180,2002,9,25,Konkubinat,7
4352,2002,9,26,Organizacja Jedności Afrykańskiej,7
4934,2002,9,27,SS Pułaski,7
5875,2002,9,28,TSS Stefan Batory,7
6336,2002,9,29,Tadeusz Gajcy,7
6551,2002,9,30,Vi,7
6920,2002,9,31,Wirus odry,7
6934,2002,9,32,Wstęga Möbiusa,7
682,2002,9,33,Ballada o Janku Wiśniewskim,6
3498,2002,9,34,Literatura średniowiecza,6
3920,2002,9,35,Marian Rejewski,6
4142,2002,9,36,Niszczyciel,6
4277,2002,9,37,Organizacja Narodów Zjednoczonych,6
5341,2002,9,38,Retrowirusy,6
1934608,2002,9,39,Rogowo,6
5158,2002,9,40,Rzeźbiarstwo,6
3111,2002,9,41,SS Kościuszko,6
5869,2002,9,42,Statek pasażerski,6
8242,2002,9,43,Świadkowie Jehowy,6
7636,2002,9,44,18 września,5
306,2002,9,45,Antoninian,5
284,2002,9,46,As,5
667,2002,9,47,Brytania,5
663,2002,9,48,Brzytwa Ockhama,5
508,2002,9,49,Budda,5
1272,2002,9,50,Dariusz I Wielki,5
1457,2002,9,51,Emacs,5
1365,2002,9,52,Enigma,5
1956,2002,9,53,Grudzień 1970,5
2105,2002,9,54,Hadrian,5
2245,2002,9,55,Hetyci,5
2708,2002,9,56,Julia Domna,5
3101,2002,9,57,Karta praw podstawowych Unii Europejskiej,5
3447,2002,9,58,Literatura polska w okresie II wojny światowej,5
3880,2002,9,59,Markery nowotworowe,5
4974,2002,9,60,Partie polityczne w Polsce,5
5014,2002,9,61,Powstanie warszawskie,5
5150,2002,9,62,RAM,5
5901,2002,9,63,Serotonina,5
6552,2002,9,64,Vim,5
6902,2002,9,65,William Ockham,5
375,2002,9,66,Aida (opera),4
385,2002,9,67,Alimenty,4
336,2002,9,68,Antygen,4
691,2002,9,69,Bronisław Geremek,4
950,2002,9,70,Choroby zakaźne (specjalizacja lekarska),4
3051087,2002,9,71,Denga,4
1275,2002,9,72,Depeche Mode,4
1273,2002,9,73,Deuter,4
1455,2002,9,74,Ekspozycja (fotografia),4
1470,2002,9,75,Elbląg (rzeka),4
1646,2002,9,76,Fale długie,4
1932,2002,9,77,Gdynia,4
1959,2002,9,78,Gioacchino Rossini,4
1853,2002,9,79,Gothic,4
1743,2002,9,80,Grecja,4
2209,2002,9,81,H (ujednoznacznienie),4
2262,2002,9,82,Henryk Raabe,4
2263,2002,9,83,Herod Wielki,4
2413,2002,9,84,Inflacja,4
2646,2002,9,85,James Bridger,4
3187,2002,9,86,Kalkomania,4
3169,2002,9,87,Karol Modzelewski,4
1010,2002,9,88,MS Chrobry,4
5914,2002,9,89,MS Sobieski,4
3893,2002,9,90,Margaret Mead,4
3879,2002,9,91,Mutacja głosu,4
4945,2002,9,92,Pismo fonetyczne,4
5328,2002,9,93,Pistolet maszynowy PM-63,4
4951,2002,9,94,Powstanie styczniowe,4
5346,2002,9,95,Ruth Benedict,4
5359,2002,9,96,Rutherford (pierwiastek),4
5877,2002,9,97,Sanskryt,4
5745,2002,9,98,Septymiusz Sewer,4
5880,2002,9,99,Szachy międzynarodowe,4
6316,2002,9,100,Totmes IV,4
8274,2002,10,1,Łazienki Królewskie w Warszawie,13
6009,2002,10,2,Shimon Peres,12
6502,2002,10,3,Unia personalna,12
6978,2002,10,4,Warszawska Straż Ogniowa,11
44877,2002,10,5,Litwa,10
3971,2002,10,6,Maszyna parowa,10
5994,2002,10,7,Szrotówek kasztanowiaczek,10
6483,2002,10,8,Uniwersytet Warszawski,10
710,2002,10,9,Bona Sforza,9
2727,2002,10,10,John Locke,9
44875,2002,10,11,Kraków,9
3288,2002,10,12,Lipidy,9
5057,2002,10,13,Pseudonim,9
5388,2002,10,14,Relacja (matematyka),9
6378,2002,10,15,Tadeusz Reytan,9
6501,2002,10,16,Unia polsko-litewska,9
1079,2002,10,17,Czechosłowacja,8
3213,2002,10,18,Kabaret (film),8
3237,2002,10,19,Kuchnia polska,8
5394,2002,10,20,Reologia,8
6352,2002,10,21,Truskawka,8
421,2002,10,22,Arystoteles,7
1694,2002,10,23,Fentanyl,7
1476604,2002,10,24,Hawajczycy,7
4197,2002,10,25,Nagroda Loebnera,7
4407,2002,10,26,Opus Dei,7
4421,2002,10,27,Oława,7
5586,2002,10,28,Sztuczna inteligencja,7
6557,2002,10,29,Vigili,7
6993,2002,10,30,Wywołania systemowe Uniksa,7
414,2002,10,31,ALICE (sztuczna inteligencja),6
1311,2002,10,32,Do ut des,6
4194,2002,10,33,Lista laureatów Nagrody Nobla związanych z Polską,6
4643,2002,10,34,Patriotyzm,6
5044,2002,10,35,Pszenica zwyczajna,6
5988,2002,10,36,SETI@home,6
5947,2002,10,37,Smog,6
6300,2002,10,38,Turbina parowa,6
6995,2002,10,39,Wielościan foremny,6
2027,2002,10,40,1972 w informatyce,5
2050,2002,10,41,1977 w informatyce,5
706,2002,10,42,Borówka brusznica,5
1069,2002,10,43,Choroba Heinego-Medina,5
1485,2002,10,44,Etyka,5
2713,2002,10,45,Jan Matejko,5
2733,2002,10,46,Janina Ochojska,5
2726,2002,10,47,Jazz,5
3244,2002,10,48,Karol Wojtyła,5
3221,2002,10,49,Królestwo Hawajskie,5
3216,2002,10,50,Księżyc,5
1751517,2002,10,51,Las,5
3512,2002,10,52,Las liściasty,5
3519,2002,10,53,Leonardo da Vinci,5
3943,2002,10,54,Marcel Lefebvre,5
3959,2002,10,55,Militia Vigilum,5
4499,2002,10,56,Platon,5
5056,2002,10,57,Przeskład tekstu,5
5185,2002,10,58,Richard Dawkins,5
6387,2002,10,59,Tłuszcze,5
6873,2002,10,60,Województwo,5
6729,2002,10,61,Wojny izraelsko-arabskie,5
8295,2002,10,62,1172,4
7494,2002,10,63,1842,4
2037,2002,10,64,1973 w informatyce,4
2049,2002,10,65,1976 w informatyce,4
2051,2002,10,66,1978 w informatyce,4
7643,2002,10,67,4 października,4
7583,2002,10,68,5 sierpnia,4
112,2002,10,69,Alergen,4
715,2002,10,70,Bebop,4
535,2002,10,71,Biskupin (powiat żniński),4
724,2002,10,72,Bizmut,4
3938,2002,10,73,Chrząstnica kędzierzawa,4
1313,2002,10,74,Denis Papin,4
1491,2002,10,75,Efekt Elizy,4
1413,2002,10,76,Eudoksja (imię),4
1685,2002,10,77,Fauna ediakarska,4
1611,2002,10,78,Faustyna Młodsza,4
1657,2002,10,79,Kinematografia amerykańska,4
3205,2002,10,80,Klawesyn,4
3039,2002,10,81,Kolumna (poligrafia),4
3231,2002,10,82,Kopiec,4
3240,2002,10,83,Kuchnia,4
3786,2002,10,84,Muzułmanie,4
4167,2002,10,85,Narodowe Siły Zbrojne,4
4176,2002,10,86,Nowela,4
3372843,2002,10,87,ORP Orzeł (1938),4
4425,2002,10,88,Obiektowy język programowania,4
1514288,2002,10,89,Opera (ujednoznacznienie),4
4804,2002,10,90,Piastowie,4
4658,2002,10,91,Politologia,4
44895,2002,10,92,Polska,4
5086,2002,10,93,PostScript,4
5073,2002,10,94,Powstanie listopadowe,4
5014,2002,10,95,Powstanie warszawskie,4
5059,2002,10,96,Projekt internetowy,4
5043,2002,10,97,Pszenica,4
5982,2002,10,98,Skład tekstu,4
6001,2002,10,99,Symfonia,4
6307,2002,10,100,Taniec,4
1725800,2002,11,1,Strona główna,18
6211,2002,11,2,Dysk twardy,16
5093,2002,11,3,Lokomotywa parowa,14
8432,2002,11,4,Hot dog,12
8536,2002,11,5,Aukcja (ujednoznacznienie),11
2075,2002,11,6,Historia systemu operacyjnego Unix,11
2414,2002,11,7,Interwencjonizm,11
3261,2002,11,8,Komunizm,11
2758,2002,11,9,Eukarionty,10
6412,2002,11,10,Teoria mnogości,10
44835,2002,11,11,Bakterie,9
3259,2002,11,12,Ken Thompson,9
461,2002,11,13,Brudnopis,8
3985,2002,11,14,Monetaryzm,8
6068,2002,11,15,Start (aparat),8
8729,2002,11,16,Twierdzenie Rolle’a,8
8661,2002,11,17,Gestalt,7
2485,2002,11,18,Język japoński,7
8539,2002,11,19,Papier wartościowy,7
5406,2002,11,20,Radioaktywność,7
5779,2002,11,21,Samochód,7
8450,2002,11,22,Tlenek węgla,7
6422,2002,11,23,Unix,7
8709,2002,11,24,Werner Heisenberg,7
6869,2002,11,25,Wikingowie,7
8495,2002,11,26,Zatrucie tlenkiem węgla,7
1326,2002,11,27,BSD Daemon,6
8757,2002,11,28,Bonn,6
1145,2002,11,29,Druga wojna światowa,6
1533,2002,11,30,FreeBSD,6
294045,2002,11,31,GUŁAG,6
8671,2002,11,32,Rzeki Europy,6
5520,2002,11,33,Solaris (system operacyjny),6
5604,2002,11,34,Spam,6
5429,2002,11,35,System plików,6
8767,2002,11,36,Bar mleczny,5
548,2002,11,37,Berkeley Software Distribution,5
741,2002,11,38,Burrhus Frederic Skinner,5
8441,2002,11,39,Druh,5
8463,2002,11,40,J.K. Rowling,5
2572,2002,11,41,JPEG,5
3264,2002,11,42,Karta sieciowa,5
1503824,2002,11,43,Komórka,5
8660,2002,11,44,Mirosław Hermaszewski,5
4022,2002,11,45,NetBSD,5
5377,2002,11,46,Rad (pierwiastek),5
8714,2002,11,47,Ren,5
8748,2002,11,48,Sinologia,5
6054,2002,11,49,Stanisław Mackiewicz,5
6043,2002,11,50,Stop Lipowitza,5
8722,2002,11,51,Suka,5
44900,2002,11,52,Systematyka,5
6696,2002,11,53,Wolne Miasto Gdańsk,5
8670,2002,11,54,Zygota,5
455,2002,11,55,Algorytm rsync,4
3253,2002,11,56,Algorytm symetryczny,4
44830,2002,11,57,Amoeba (rodzaj),4
452,2002,11,58,Anna Mucha,4
460,2002,11,59,Aparat fotograficzny,4
735,2002,11,60,Biotyna,4
743,2002,11,61,Bromowodór,4
8489,2002,11,62,Czad (ujednoznacznienie),4
1323,2002,11,63,Domena (biologia),4
1988,2002,11,64,Gottfried Wilhelm Leibniz,4
1275519,2002,11,65,Izotopy promieniotwórcze,4
2294,2002,11,66,Kalendarium historii systemu operacyjnego Unix,4
3257,2002,11,67,Karl Popper,4
2845,2002,11,68,Kladystyka,4
3255,2002,11,69,Klasa,4
2977,2002,11,70,Kongres wiedeński,4
2894,2002,11,71,Korzenionóżki,4
3074,2002,11,72,Krzysztof Kamil Baczyński,4
3332,2002,11,73,Leszek Balcerowicz,4
44878,2002,11,74,Ludwik Zamenhof,4
3993,2002,11,75,Marketing,4
3552,2002,11,76,Microsoft Windows,4
8452,2002,11,77,Oleje,4
5105,2002,11,78,Pancernik,4
4872,2002,11,79,Polon,4
5127,2002,11,80,Polska Akademia Nauk,4
5125,2002,11,81,Prawo telekomunikacyjne,4
47062,2002,11,82,Rybozymy,4
8496,2002,11,83,Spółka akcyjna,4
6036,2002,11,84,Steganografia,4
6045,2002,11,85,Stop Wooda,4
8695,2002,11,86,Telefon komórkowy,4
8466,2002,11,87,Tonsura,4
6514,2002,11,88,Utwór,4
8738,2002,11,89,Wieża ciśnień,4
6620,2002,11,90,Witaminy,4
7250,2002,11,91,1944,3
2033,2002,11,92,1970 w informatyce,3
8299,2002,11,93,4.3BSD,3
274,2002,11,94,A (ujednoznacznienie),3
44828,2002,11,95,Afryka,3
69,2002,11,96,Alfabet,3
35,2002,11,97,Alkaloidy,3
5101,2002,11,98,Analizator składniowy,3
8540,2002,11,99,Aukcja,3
621,2002,11,100,B (ujednoznacznienie),3
9047,2002,12,1,Obiektyw fotograficzny,42
9164,2002,12,2,Latarnia morska,35
9018,2002,12,3,Polecenia systemu operacyjnego Unix,28
8854,2002,12,4,Galicja (Europa Środkowa),18
9263,2002,12,5,Pociąg pancerny,16
44920,2002,12,6,Śląsk,16
8527,2002,12,7,Grudzień 2004,15
5093,2002,12,8,Lokomotywa parowa,13
9313,2002,12,9,Soczewka,13
9272,2002,12,10,Madonna (piosenkarka),12
2481,2002,12,11,Jezus Chrystus,11
3257,2002,12,12,Karl Popper,11
9681,2002,12,13,Kawaleria,11
8857,2002,12,14,Rumia,11
1725800,2002,12,15,Strona główna,11
8148,2002,12,16,Ślęża,11
8781,2002,12,17,Bimber,10
8485,2002,12,18,Liczba Eulera,9
9177,2002,12,19,TKt48,9
460,2002,12,20,Aparat fotograficzny,8
8863,2002,12,21,Encyklopedia,8
8805,2002,12,22,Grzyby,8
3030,2002,12,23,Kopiec Kościuszki w Krakowie,8
9065,2002,12,24,Sniffer,8
6643,2002,12,25,Wolna wola,8
9352,2002,12,26,Biłgoraj,7
1898,2002,12,27,Gdańsk,7
9386,2002,12,28,Liczba całkowita (typ danych),7
6955,2002,12,29,Polsko-czechosłowackie konflikty graniczne,7
9456,2002,12,30,Słodkowodne ryby akwariowe,7
9377,2002,12,31,Tōkyō,7
9116,2002,12,32,Xenix,7
9319,2002,12,33,Zbiornikowiec,7
9270,2002,12,34,Śmiały (pociąg pancerny),7
7417,2002,12,35,Święte Cesarstwo Rzymskie,7
9094,2002,12,36,Adam,6
377,2002,12,37,Amnesty International,6
1475624,2002,12,38,Barkidzi,6
9427,2002,12,39,"Boże, zachowaj Cara!",6
9105,2002,12,40,Etymologia,6
1930,2002,12,41,GG (komunikator internetowy),6
9302,2002,12,42,Guy Ritchie,6
9368,2002,12,43,Helsinki,6
9122,2002,12,44,Joe Postel,6
9287,2002,12,45,Józef Bem,6
2479,2002,12,46,Język niemiecki,6
9724,2002,12,47,Kazimierz Sosnkowski,6
3143,2002,12,48,Kwasy rybonukleinowe,6
9562,2002,12,49,Letnie igrzyska olimpijskie,6
9356,2002,12,50,León (prowincja),6
5662,2002,12,51,Lista stolic państw,6
1807654,2002,12,52,Luksemburg,6
8799,2002,12,53,Materializm dialektyczny,6
8917,2002,12,54,Metanol,6
9073,2002,12,55,Mikroskop optyczny,6
